case_id,household_case_id,village_code,country,household_cohort,control_myagro,myagro,cowpea_hectares,maize_hectares,millet_hectares,okra_hectares,peanut_hectares,rice_hectares,roselle_hectares,sorghum_hectares,watermelon_hectares,fertilizer_hectares,hectares_delivered_before_2023,cashew,peanut,bissap,cotton,okra,maize,millet,cowpea,watermelon,sweet_potato,rice,sorghum,tomato,data_collection_period_encoded,data_collection_period_eng,t_c,sin_t,cos_t,rcsi,propensity,hdds_cereals,hdds_eggs,hdds_fish_seafood,hdds_fruits,hdds_meat_poultry_offal,hdds_milk_products,hdds_miscellaneous,hdds_oils_fats,hdds_pulses_legumes_nuts,hdds_roots_tubers,hdds_sugar_honey,hdds_vegetables,hhs_hungry,hhs_hungry_freq,hhs_hungry_yes_no,hhs_no_food,hhs_no_food_freq,hhs_no_food_yes_no,hhs_no_resources,hhs_no_resources_freq,hhs_no_resources_yes_no,rcsi_borrow,rcsi_limit,rcsi_reduce,rcsi_rely,rcsi_restrict,hhs_no_resources_recoded,hhs_hungry_recoded,hhs_no_food_recoded,hhs_categorical
259c2916-5649-41e6-b520-5eba1ad8887c,11bbd457e95847938d5e9ecebaca12d3,VF257,Mali,2,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,0,0.5215412,1,0,1,1,1,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
a72c9ae6-3e6a-485a-a173-04e1fb193800,11d6b3b926024e7f8ff40082bec65978,FL549,Senegal,1,myagro,1,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,4,0.447197,1,0,1,0,0,0,1,1,1,1,1,1,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,Little to no hunger
aaf5fa5c-76c9-44aa-bd1a-cfa3e97b04cc,11ddc9e65068486eb1b24032c5793508,AM830,Mali,1,myagro,1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,6,0.55923295,1,0,1,0,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,6,0,0,0,0,Little to no hunger
719ac98d-064e-45ba-93da-48c8d22fa3f6,11ddc9e65068486eb1b24032c5793508,AM830,Mali,1,myagro,1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,6,0.55923295,1,0,1,0,0,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,6,0,0,0,0,Little to no hunger
42cbdb38-8e08-4bd1-8ff7-473f6717fffa,11e05341-63a9-4151-93eb-768a8998c38e,11116,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,9,0.43825856,1,0,1,0,0,0,1,0,0,0,1,1,0,,0,0,,0,0,,0,0,3,0,6,0,0,0,0,Little to no hunger
f0fffdf3-bd9b-4934-8ce8-bed680d1af25,11e05341-63a9-4151-93eb-768a8998c38e,11116,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,28,0.43825856,1,0,1,0,0,0,1,0,0,0,1,1,0,,0,0,,0,0,,0,1,7,3,7,3,0,0,0,Little to no hunger
6dc98d9a-c5fc-4a61-a092-7c7d28a20b40,11e05341-63a9-4151-93eb-768a8998c38e,11116,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,22,0.43825856,1,0,0,1,0,0,1,1,0,1,1,0,1,1.0,1,0,,0,1,1.0,1,3,7,2,7,0,1,1,0,Moderate hunger
8138ed43-7664-4195-a9da-554571a495ad,11e4b4cc-a80c-4d9a-a17a-19ccbb3f3cae,12182,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,42,0.51319104,1,0,1,1,0,0,1,0,0,0,1,0,0,,0,0,,0,0,,0,2,7,3,7,7,0,0,0,Little to no hunger
0d04ae0c-3b9f-4d20-86ed-70d714ef3b4a,11e4b4cc-a80c-4d9a-a17a-19ccbb3f3cae,12182,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,36,0.51319104,1,0,0,1,0,0,1,1,0,0,1,1,1,1.0,1,0,,0,0,,0,1,7,2,7,6,0,1,0,Little to no hunger
350f778a-1235-41f2-83fc-cb39dd2792cf,11e4b4cc-a80c-4d9a-a17a-19ccbb3f3cae,12182,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,38,0.51319104,1,0,1,0,0,0,1,1,0,0,1,1,1,1.0,1,0,,0,1,1.0,1,2,7,2,7,6,1,1,0,Moderate hunger
51a423b3-28e6-4e42-80b4-ce2117e01ab0,11eea6e0-03e6-4a26-b156-1f67cfb62b17,12182,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,42,0.5059751,1,0,0,1,0,0,1,0,0,0,1,1,0,,0,0,,0,0,,0,2,7,3,7,7,0,0,0,Little to no hunger
0e3c8009-a910-4b1f-912c-cfb63ae2b547,11eea6e0-03e6-4a26-b156-1f67cfb62b17,12182,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,38,0.5059751,1,0,1,0,0,0,1,0,0,0,1,1,1,1.0,1,0,,0,0,,0,3,7,3,7,5,0,1,0,Little to no hunger
046a613c-ac85-48cb-85a9-1dfe0c0ca3fa,11eea6e0-03e6-4a26-b156-1f67cfb62b17,12182,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,35,0.5059751,1,0,0,1,0,0,1,0,0,0,1,1,1,1.0,1,0,,0,1,1.0,1,2,7,2,7,5,1,1,0,Moderate hunger
f1fa3fcd-ed60-4161-b997-cb83da14442c,12027d09-8779-4a16-a3fe-8635c2c40673,10852,Senegal,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,1,0.56265074,1,0,1,0,0,0,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,Little to no hunger
bcb89528-976b-4a30-bfc5-dcfa0d6e04fc,1206309d33104389b4300749a0537d0c,CZ077,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.54663664,1,0,1,1,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
fec2b165-985a-4017-9eaf-cb69ada9f47e,1206309d33104389b4300749a0537d0c,CZ077,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.54663664,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
4b4d5ac9-682a-4d80-a350-4e526e09a045,1206309d33104389b4300749a0537d0c,CZ077,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.54663664,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
ae8c203b-323f-4912-aa74-0e60c81d2696,120fc179-f6a7-47ee-9fdb-0a0e06837b82,62169,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,14,0.5140825,1,0,1,0,0,0,1,1,0,1,1,0,0,,0,0,,0,0,,0,4,1,0,2,1,0,0,0,Little to no hunger
4edb6483-9df7-4732-934f-5cb8eb276fe5,120fc179-f6a7-47ee-9fdb-0a0e06837b82,62169,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,5,0.5140825,1,0,1,0,0,1,1,1,1,1,1,0,0,,0,0,,0,0,,0,2,0,0,1,0,0,0,0,Little to no hunger
61e3c19b-9776-40cb-952d-23fcd0c71e96,120fc179-f6a7-47ee-9fdb-0a0e06837b82,62169,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,3,0.5140825,1,0,1,0,0,0,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,3,0,0,0,0,Little to no hunger
074f0625-ad17-4673-8a43-e1ed50eace39,121bbc78-c23c-4c6b-876a-07eb95d41077,12907,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,5,0.35412508,1,0,1,0,0,0,1,1,0,0,1,0,0,,0,0,,0,0,,0,0,0,0,2,1,0,0,0,Little to no hunger
c065c370-69b0-4ae7-b26c-a58bb2fd47f7,121bbc78-c23c-4c6b-876a-07eb95d41077,12907,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,7,0.35412508,1,0,1,0,0,0,1,1,1,0,1,0,0,,0,0,,0,0,,0,0,1,0,0,2,0,0,0,Little to no hunger
973bcd67-68ca-40d8-848c-d8fecbb61ee2,121bbc78-c23c-4c6b-876a-07eb95d41077,12907,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,6,0.35412508,1,0,0,1,0,0,1,0,0,0,1,1,0,,0,0,,0,0,,0,0,3,0,0,1,0,0,0,Little to no hunger
c8977db8-0e27-43e3-aee3-dcb0926b31d1,122cbe8e-86ca-4bfe-9c86-9e326099974c,80756,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,11,0.48517638,1,0,1,0,0,1,1,1,0,0,1,0,1,1.0,1,0,,0,1,1.0,1,0,4,4,3,0,1,1,0,Moderate hunger
8c69a349-4836-486f-a222-e0edb5b2e0d0,122cbe8e-86ca-4bfe-9c86-9e326099974c,80756,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,28,0.48517638,1,0,1,1,0,1,1,1,0,1,1,1,1,1.0,1,0,,0,2,2.0,1,0,7,0,0,7,1,1,0,Moderate hunger
676072cb-9662-4613-b822-6d41f1adb557,1277bd1c-4f59-4237-9d87-6f9c94649b47,110720,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,15,0.43880033,1,0,0,0,1,1,1,1,0,0,1,0,0,,0,0,,0,0,,0,0,3,0,3,3,0,0,0,Little to no hunger
b33ab5ec-9fd3-4f94-a15b-452f319dcf70,1277bd1c-4f59-4237-9d87-6f9c94649b47,110720,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,5,0.43880033,1,0,1,0,0,0,1,1,0,1,1,0,1,1.0,1,0,,0,0,,0,0,1,0,1,1,0,1,0,Little to no hunger
5a64723a-210d-49bf-b213-f74a098ff309,12810870753c4f39befc51566a7deb52,LX461,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,7,0.51715946,1,0,0,0,0,1,0,1,0,1,1,1,0,,0,0,,0,0,,0,2,1,0,2,0,0,0,0,Little to no hunger
0c8c09c9-3537-4b49-947b-f78410c02f31,12810870753c4f39befc51566a7deb52,LX461,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,10,0.51715946,1,0,1,0,0,1,1,0,1,1,1,0,0,,0,0,,0,0,,0,1,3,0,2,1,0,0,0,Little to no hunger
9d31cfb5-a472-4e24-9c3b-8716bb2d04b9,12810870753c4f39befc51566a7deb52,LX461,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,11,0.51715946,1,0,1,1,1,1,1,1,0,1,1,0,0,,0,0,,0,1,1.0,1,2,1,0,3,1,1,0,0,Little to no hunger
5f4b290e-35dc-4ede-af18-f86598889850,1283a51006fb4ba0b35231249b012ba0,SJ991,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,0,0.52532595,1,0,1,0,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
6e00dd91-d1e7-449f-9ca7-dc3572f4b743,1283a51006fb4ba0b35231249b012ba0,SJ991,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,0,0.52532595,1,0,1,0,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
0b1eca56-aec2-4abd-be6a-8330d41992cc,1283a51006fb4ba0b35231249b012ba0,SJ991,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,0,0.52532595,1,0,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
09ccf266-426c-4f10-9fa2-66d36d1aa116,128b0f30-86e8-4d6c-b8e0-fe95ab6bcccf,90139,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,16,0.54790723,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,,0,1,1.0,1,2,2,2,2,2,1,1,0,Moderate hunger
0ee408d1-8370-4d8f-9732-53e19793aac6,128b0f30-86e8-4d6c-b8e0-fe95ab6bcccf,90139,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,8,0.54790723,1,0,1,0,0,0,1,1,0,0,1,0,1,1.0,1,0,,0,1,1.0,1,1,1,1,1,1,1,1,0,Moderate hunger
28707ac1-44b5-4505-bd95-cc0c544dd4f1,12a7bdefd8f3447db25766dd279cbef2,AX187,Mali,1,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,0,0.59633803,1,0,1,0,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
f1cdb841-4831-4e8b-a3e4-1b6f2085851a,12a7bdefd8f3447db25766dd279cbef2,AX187,Mali,1,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,0,0.59633803,1,0,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
df70b881-621f-48ba-8580-d8af761b9b98,12ace3ad-1103-4fcf-ba81-77c47aca3d2e,89366,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,26,0.57895136,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,,0,1,1.0,1,2,4,2,4,4,1,1,0,Moderate hunger
e23a6e1e-9f91-4772-99ed-ca911bc9d1ca,12ace3ad-1103-4fcf-ba81-77c47aca3d2e,89366,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,12,0.57895136,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,,0,1,1.0,1,1,2,0,2,2,1,1,0,Moderate hunger
dc4a1134-961e-4617-950e-ab8512fc9b5a,12af8d94-fc9d-47aa-b9b5-6701b6ee124f,9756,Senegal,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,3,0.54583764,1,0,0,0,0,0,1,0,1,0,1,0,0,,0,0,,0,0,,0,0,0,1,2,0,0,0,0,Little to no hunger
93a641b1-1577-4c2f-b4e5-52801c49be1e,12b43c891a274d3e8af7d36e71291906,AS520,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,0,0.5140825,1,1,1,0,0,0,1,0,0,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
6822cc8d-1e6d-44d7-9dc1-42505c25b234,12b43c891a274d3e8af7d36e71291906,AS520,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,9,0.5140825,1,0,1,0,1,0,1,0,0,1,1,0,0,,0,0,,0,0,,0,2,0,1,4,0,0,0,0,Little to no hunger
d7e4b6ec-0f13-43f8-9e47-9476e238a356,12b43c891a274d3e8af7d36e71291906,AS520,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,3,0.5140825,1,0,0,0,0,1,1,0,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,Little to no hunger
d2cd4635-b637-4d28-ae31-40bb7fa247b3,12ba1647-1096-4048-9ff8-c840e30672b5,9175,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,19,0.44957757,1,0,1,0,0,0,1,0,0,1,1,1,0,,0,0,,0,1,1.0,1,3,0,5,2,2,1,0,0,Little to no hunger
389c7eba-bddf-42a0-a335-f18876f308d2,12ba1647-1096-4048-9ff8-c840e30672b5,9175,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,0,0.44957757,1,0,1,0,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
ea829c61-6db3-46ef-ba4e-956da634bd3c,12ba1647-1096-4048-9ff8-c840e30672b5,9175,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,1,0.44957757,1,0,1,1,0,0,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,Little to no hunger
18ce2581-e23f-4ce7-8559-16598e213669,12c55988cd574f86b7897b9563610ea1,DP411,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.5873893,1,0,1,0,0,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
0d6b2754-cd56-4ba7-9ee4-f0496a86273b,12c55988cd574f86b7897b9563610ea1,DP411,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.5873893,1,0,1,0,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
9bf7dbcb-2720-41e6-a6ff-c4dfa355c18f,12c55988cd574f86b7897b9563610ea1,DP411,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,4,0.5873893,1,1,1,0,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,1,0,0,2,0,0,0,0,Little to no hunger
bb8e9098-d254-41b9-a135-556813c79bc8,12c96228092f444181a50e8cfaf939ba,TA478,Mali,1,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,1.7803,0,0,0,0,0,1,0,0,0,0,1,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,0,0.4007678,1,0,0,1,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
9c739e29-1a54-4ac2-858c-cd45325b0575,12c96228092f444181a50e8cfaf939ba,TA478,Mali,1,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,1.7803,0,0,0,0,0,1,0,0,0,0,1,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,0,0.4007678,1,0,0,0,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
5ae79330-8039-48c8-bf67-7894270aac33,12ca01e6b3524d9dae377745866a772d,FN132,Mali,1,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,0,0.49075532,1,1,1,1,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
020ae7b2-6b94-445e-b4de-0c96430c12ae,12ca01e6b3524d9dae377745866a772d,FN132,Mali,1,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,0,0.49075532,1,0,1,1,0,1,1,1,1,1,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
85203c68-2f5b-480e-84f2-240d873209be,12cf66f428204dfaaba042f7b42c1433,GW745,Senegal,1,myagro,1,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,7,0.6453167,1,1,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,1,1.0,1,1,0,0,2,1,1,0,0,Little to no hunger
b21e07c6-ed7d-4e5f-8cbd-6a83fb85a333,12e6badcc4534372ae69e507826c7688,QU018,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.58309036,1,0,1,0,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
